Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
2.734E-2	5.810598E-4	-3.579026E-2	6.127211E-4	-5.363595E-2
2.737E-2	5.799861E-4	-3.578724E-2	6.11112E-4	-5.363295E-2
2.74E-2	5.789125E-4	-3.578422E-2	6.095031E-4	-5.362995E-2
2.743E-2	5.778391E-4	-3.578119E-2	6.078943E-4	-5.362694E-2
2.746E-2	5.767657E-4	-3.577816E-2	6.062855E-4	-5.362392E-2
2.749E-2	5.756924E-4	-3.577511E-2	6.046768E-4	-5.36209E-2
2.752E-2	5.746192E-4	-3.577206E-2	6.030682E-4	-5.361787E-2
2.755E-2	5.735461E-4	-3.5769E-2	6.014597E-4	-5.361483E-2
2.758E-2	5.72473E-4	-3.576594E-2	5.998513E-4	-5.361178E-2
2.761E-2	5.714001E-4	-3.576287E-2	5.98243E-4	-5.360873E-2
2.764E-2	5.703273E-4	-3.575978E-2	5.966348E-4	-5.360566E-2
2.767E-2	5.692545E-4	-3.57567E-2	5.950267E-4	-5.360259E-2
2.77E-2	5.681819E-4	-3.57536E-2	5.934187E-4	-5.359952E-2
2.773E-2	5.671093E-4	-3.57505E-2	5.918107E-4	-5.359643E-2
2.776E-2	5.660368E-4	-3.574738E-2	5.902029E-4	-5.359334E-2
2.779E-2	5.649645E-4	-3.574427E-2	5.885951E-4	-5.359023E-2
2.782E-2	5.638922E-4	-3.574114E-2	5.869875E-4	-5.358712E-2
2.785E-2	5.6282E-4	-3.5738E-2	5.853799E-4	-5.358401E-2
2.788E-2	5.617479E-4	-3.573486E-2	5.837724E-4	-5.358088E-2
2.791E-2	5.606759E-4	-3.573171E-2	5.82165E-4	-5.357775E-2
2.794E-2	5.59604E-4	-3.572855E-2	5.805578E-4	-5.35746E-2
2.797E-2	5.585322E-4	-3.572539E-2	5.789506E-4	-5.357145E-2
2.8E-2	5.574605E-4	-3.572221E-2	5.773435E-4	-5.35683E-2
2.803E-2	5.563888E-4	-3.571903E-2	5.757365E-4	-5.356513E-2
2.806E-2	5.553173E-4	-3.571584E-2	5.741296E-4	-5.356195E-2
2.809E-2	5.542459E-4	-3.571264E-2	5.725228E-4	-5.355877E-2
2.812E-2	5.531746E-4	-3.570943E-2	5.70916E-4	-5.355558E-2
2.815E-2	5.521033E-4	-3.570622E-2	5.693094E-4	-5.355238E-2
2.818E-2	5.510322E-4	-3.5703E-2	5.677029E-4	-5.354917E-2
2.821E-2	5.499612E-4	-3.569977E-2	5.660965E-4	-5.354595E-2
2.824E-2	5.488902E-4	-3.569653E-2	5.644901E-4	-5.354272E-2
2.827E-2	5.478194E-4	-3.569328E-2	5.628839E-4	-5.353949E-2
2.83E-2	5.467486E-4	-3.569002E-2	5.612778E-4	-5.353624E-2
2.833E-2	5.45678E-4	-3.568676E-2	5.596717E-4	-5.353299E-2
2.836E-2	5.446074E-4	-3.568348E-2	5.580658E-4	-5.352973E-2
2.839E-2	5.435369E-4	-3.56802E-2	5.5646E-4	-5.352646E-2
2.842E-2	5.424666E-4	-3.567691E-2	5.548542E-4	-5.352318E-2
2.845E-2	5.413963E-4	-3.567361E-2	5.532486E-4	-5.351989E-2
2.848E-2	5.403262E-4	-3.56703E-2	5.51643E-4	-5.35166E-2
2.851E-2	5.392561E-4	-3.566699E-2	5.500376E-4	-5.351329E-2
2.854E-2	5.381862E-4	-3.566366E-2	5.484322E-4	-5.350997E-2
2.857E-2	5.371163E-4	-3.566033E-2	5.46827E-4	-5.350665E-2
2.86E-2	5.360465E-4	-3.565699E-2	5.452218E-4	-5.350332E-2
2.863E-2	5.349769E-4	-3.565363E-2	5.436168E-4	-5.349997E-2
2.866E-2	5.339073E-4	-3.565027E-2	5.420118E-4	-5.349662E-2
2.869E-2	5.328379E-4	-3.56469E-2	5.40407E-4	-5.349326E-2
2.872E-2	5.317685E-4	-3.564353E-2	5.388022E-4	-5.348989E-2
2.875E-2	5.306992E-4	-3.564014E-2	5.371976E-4	-5.34865E-2
2.878E-2	5.296301E-4	-3.563674E-2	5.35593E-4	-5.348311E-2
2.881E-2	5.28561E-4	-3.563334E-2	5.339886E-4	-5.347971E-2
2.884E-2	5.274921E-4	-3.562992E-2	5.323843E-4	-5.34763E-2
2.887E-2	5.264232E-4	-3.56265E-2	5.3078E-4	-5.347288E-2
2.89E-2	5.253545E-4	-3.562306E-2	5.291759E-4	-5.346945E-2
